id,name,district_id,active
3345,"Tân An",300,1
3346,"Quỳnh Tân",295,1
3347,"Hùng Thành",318,1
3348,"Tam Đình",311,1
3349,"Phường Ninh Phong",242,1
3350,"Tân Hợp",300,1
3351,"Thanh Hương",307,1
3352,"Khánh Thành",318,1
3353,"Quỳnh Thạch",295,1
3354,"Tân Hương",300,1
3355,"Thanh Khai",307,1
3356,"Phường Ninh Sơn",242,1
3357,"Tam Hợp",311,1
3358,"Quỳnh Thắng",295,1
3359,"Kim Thành",318,1
3360,"Tam Quang",311,1
3361,"Tân Long",300,1
3362,"Thanh Khê",307,1
3363,"Phường Phúc Thành",242,1
3364,"Lăng Thành",318,1
3365,"Quỳnh Thanh",295,1
3366,"Phường Tân Thành",242,1
3367,"Tam Thái",311,1
3368,"Tân Phú",300,1
3369,"Thanh Lâm",307,1
3370,"Liên Thành",318,1
3371,"Quỳnh Thọ",295,1
3372,"Phường Thanh Bình",242,1
3373,"Tân Xuân",300,1
3374,"Thanh Liên",307,1
3375,"Thạch Giám",311,1
3376,"Long Thành",318,1
3377,"Quỳnh Thuận",295,1
3378,"Xá Lượng",311,1
3379,"Thanh Lĩnh",307,1
3380,"Phường Vân Giang",242,1
3381,"Tiên Kỳ",300,1
3382,"Quỳnh Văn",295,1
3383,"Lý Thành",318,1
3384,"Xiêng My",311,1
3385,"Xã Ninh Nhất",242,1
3386,"Thanh Long",307,1
3387,"Quỳnh Yên",295,1
3388,"Mã Thành",318,1
3389,"Thị trấn Khánh Hải",238,1
3390,"Xã Ninh Phúc",242,1
3391,"Thanh Lương",307,1
3392,"Yên Hòa",311,1
3393,"Sơn Hải",295,1
3394,"Hộ Hải",238,1
3395,"Minh Thành",318,1
3396," Yên Na",311,1
3397,"Thanh Mai",307,1
3398,"Xã Ninh Tiến",242,1
3399," Mỹ Thành",318,1
3400,"Tân Sơn",295,1
3401,"Nhơn Hải",238,1
3402,"Yên Thắng",311,1
3403,"Thanh Mỹ",307,1
3404," Phước Bình",231,1
3405,"Nam Thành",318,1
3406," Phương Hải",238,1
3407,"Tân Thắng",295,1
3408,"Yên Tĩnh",311,1
3409,"Thanh Ngọc",307,1
3410," Phước Đại",231,1
3411,"Nhân Thành",318,1
3412," Tân Hải",238,1
3413,"Tiến Thủy",295,1
3414,"Thanh Nho",307,1
3415," Phước Chính",231,1
3416,"Phú Thành",318,1
3417,"Thị trấn Phước Dân ",243,1
3418,"Phường Bảo An",227,1
3419,"Thanh Hải",238,1
3420,"Phước Hòa",231,1
3421,"Thanh Phong",307,1
3422,"Phường Đài Sơn",227,1
3423,"Tri Hải",238,1
3424,"Phúc Thành",318,1
3425," An Hải",243,1
3426," Phước Tân",231,1
3427,"Thanh Sơn",307,1
3428," Phước Hải",243,1
3429,"Quang Thành",318,1
3430,"Phường Đạo Long",227,1
3431," Vĩnh Hải",238,1
3432,"Phước Thắng",231,1
3433,"Thanh Thịnh",307,1
3434,"Sơn Thành",318,1
3435," Xuân Hải",238,1
3436,"Phước Hậu",243,1
3437,"Phường Đô Vinh",227,1
3438,"Thanh Thủy",307,1
3439," Phước Thành",231,1
3440,"Phường Đông Hải",227,1
3441," Phước Hữu",243,1
3442,"Tân Thành",318,1
3443,"Thị trấn Phú Xuyên",187,1
3444," Phước Tiến",231,1
3445,"Thanh Tiên",307,1
3446," Phước Sơn",243,1
3447,"Phường Kinh Dinh",227,1
3448,"Thị trấn Phú Minh",187,1
3449,"Tăng Thành",318,1
3450,"Phước Trung",231,1
3451,"Thanh Tùng",307,1
3452,"Tây Thành",318,1
3453,"Phước Thái",243,1
3454,"Phường Mỹ Bình",227,1
3455,"Bạch Hạ",187,1
3456,"Thanh Tường",307,1
3457,"Châu Can",187,1
3458,"Phường Mỹ Đông",227,1
3459,"Thịnh Thành",318,1
3460," Phước Thuận",243,1
3461,"Thị trấn Tân Sơn",246,1
3462,"Thanh Văn",307,1
3463,"Phường Mỹ Hải",227,1
3464,"Hòa Sơn",246,1
3465," Phước Vinh",243,1
3466,"Chuyên Mỹ",187,1
3467,"Thọ Thành",318,1
3468,"Thanh Xuân",307,1
3469,"Tiến Thành",318,1
3470,"Đại Thắng",187,1
3471,"Phường Mỹ Hương",227,1
3472," Lâm Sơn",246,1
3473," Bắc Phong",255,1
3474,"Thanh Yên",307,1
3475," Lương Sơn",246,1
3476,"Trung Thành",318,1
3477,"Đại Xuyên",187,1
3478,"Phường Phủ Hà",227,1
3479," Bắc Sơn",255,1
3480,"Võ Liệt",307,1
3481,"Văn Thành",318,1
3482,"Hoàng Long",187,1
3483," Ma Nới",246,1
3484," Công Hải",255,1
3485,"Phường Phước Mỹ",227,1
3486,"Xuân Tường",307,1
3487,"Hồng Minh",187,1
3488,"Viên Thành",318,1
3489," Lợi Hải",255,1
3490,"Phường Tấn Tài",227,1
3491," Mỹ Sơn",246,1
3492,"Vĩnh Thành",318,1
3493," Nhơn Sơn",246,1
3494,"Hồng Thái",187,1
3495," Phước Chiến",255,1
3496,"Phường Thanh Sơn",227,1
3497," Cà Ná",259,1
3498," Quảng Sơn",246,1
3499,"Phường Văn Hải",227,1
3500,"Khai Thái",187,1
3501,"Xuân Thành",318,1
3502," Phước Kháng",255,1
3503," Nhị Hà",259,1
3504," Phước Diêm",259,1
3505,"Xã Thành Hải",227,1
3506,"Phường Xuân Thành",233,1
3507,"Minh Tân",187,1
3508,"Thị trấn La Hai",241,1
3509,"Thị trấn Hòa Vinh",235,1
3510," Phước Dinh",259,1
3511,"Nam Phong",187,1
3512," Phường Xuân Yên",233,1
3513,"Thị trấn Hòa Hiệp Trung",235,1
3514,"Đa Lộc",241,1
3515,"Phước Hà",259,1
3516,"Thị trấn Phú Hòa",247,1
3517,"Xã Xuân Bình ",233,1
3518,"Hòa Hiệp Bắc",235,1
3519,"Nam Triều",187,1
3520,"Phú Mỡ",241,1
3521,"Hòa An",247,1
3522," Phước Minh",259,1
3523,"Xã Xuân Cảnh",233,1
3524,"Phú Túc",187,1
3525,"Hòa Hiệp Nam",235,1
3526,"Xuân Lãnh",241,1
3527," Phước Nam",259,1
3528,"Hòa Định Đông",247,1
3529,"Hòa Tâm",235,1
3530,"Xuân Long ",241,1
3531,"Phú Yên",187,1
3532,"Xã Xuân Hải",233,1
3533,"Hòa Định Tây",247,1
3534," Phước Ninh",259,1
3535,"Xã Xuân Hòa",233,1
3536,"Phúc Tiến",187,1
3537,"Hòa Tân Đông",235,1
3538,"Xuân Phước",241,1
3539,"Hòa Quang Bắc",247,1
3540,"Thị trấn Phú Thứ",266,1
3541," Xã Xuân Lâm",233,1
3542,"Xuân Quang 1",241,1
3543,"Hòa Thành",235,1
3544,"Phượng Dực",187,1
3545,"Hòa Quang Nam",247,1
3546,"Hòa Bình 1",266,1
3547,"Hòa Xuân Đông",235,1
3548,"Xuân Quang 2",241,1
3549,"Quang Lãng",187,1
3550,"Xã Xuân Lộc",233,1
3551,"Hòa Đồng",266,1
3552,"Hòa Hội",247,1
3553,"Hòa Xuân Nam",235,1
3554,"Xã Xuân Phương",233,1
3555,"Xuân Quang 3",241,1
3556,"Quang Trung",187,1
3557,"Hòa Mỹ Đông",266,1
3558,"Hòa Thắng",247,1
3559,"Sơn Hà",187,1
3560,"Xã Xuân Thịnh",233,1
3561,"Xuân Sơn Bắc",241,1
3562,"Hòa Xuân Tây",235,1
3563,"Hòa Mỹ Tây",266,1
3564,"Hòa Trị",247,1
3565,"Xuân Sơn Nam",241,1
3566,"Xã Xuân Thọ 1",233,1
3567,"Tân Dân",187,1
3568,"Phường 1",278,1
3569,"Hòa Phong",266,1
3570,"Phường 2",278,1
3571,"Phường Xuân Đài ",233,1
3572,"Thụy Phú",187,1
3573,"Thị trấn Chí Thạnh",272,1
3574,"Thị trấn Kiên Giang",245,1
3575,"Hòa Phú",266,1
3576,"Phường 3",278,1
3577,"An Chấn",272,1
3578,"Tri Thủy",187,1
3579,"Phường Xuân Phú",233,1
3580,"Thị trấn Nông trường Lệ Ninh",245,1
3581,"Hòa Tân Tây",266,1
3582,"Tri Trung",187,1
3583,"Xã Xuân Thọ 2",233,1
3584,"An Thủy",245,1
3585,"Phường 4",278,1
3586,"An Cư",272,1
3587,"Hòa Thịnh",266,1
3588,"Cam Thủy",245,1
3589,"Văn Hoàng",187,1
3590,"An Dân",272,1
3591,"Phường 5",278,1
3592,"Sơn Thành Đông ",266,1
3593,"Thị trấn Quy Đạt",251,1
3594,"Phường 7",278,1
3595,"Dương Thủy",245,1
3596,"An Định",272,1
3597,"Văn Nhân",187,1
3598,"Dân Hóa",251,1
3599,"Sơn Thành Tây",266,1
3600,"Vân Từ",187,1
3601,"An Hải ",272,1
3602,"Hoa Thủy",245,1
3603,"Phường 8",278,1
3604,"Hóa Hợp",251,1
3605,"Thị trấn Hoàn Lão",240,1
3606,"Phường 9",278,1
3607,"Hồng Thủy",245,1
3608,"An Hiệp ",272,1
3609,"Thị trấn Nông Trường Việt Trung",240,1
3610,"Hóa Phúc",251,1
3611,"Cảnh Dương",262,1
3612,"Hưng Thủy",245,1
3613,"Phường 6",278,1
3614,"An Hòa ",272,1
3615,"Hóa Sơn",251,1
3616,"Bắc Trạch",240,1
3617,"Cảnh Hóa",262,1
3618,"An Lĩnh",272,1
3619,"Phường Phú Đông",278,1
3620,"Kim Thủy",245,1
3621,"Phù Hóa",262,1
3622,"Hóa Thanh",251,1
3623,"Cự Nẫm",240,1
3624,"An Mỹ",272,1
3625,"Lâm Thủy",245,1
3626,"Phường Phú Lâm",278,1
3627,"Quảng Châu",262,1
3628,"Hóa Tiến",251,1
3629,"Đại Trạch",240,1
3630,"An Nghiệp ",272,1
3631,"Liên Thủy",245,1
3632,"Phường Phú Thạnh",278,1
3633,"Đồng Trạch",240,1
3634,"Hồng Hóa",251,1
3635,"Quảng Đông",262,1
3636,"An Ninh Đông",272,1
3637,"Xã An Phú",278,1
3638,"Lộc Thủy",245,1
3639,"Quảng Hợp",262,1
3640,"Minh Hóa",251,1
3641,"Đức Trạch",240,1
3642,"An Ninh Tây",272,1
3643,"Mai Thủy",245,1
3644,"Xã Bình Kiến",278,1
3645,"Quảng Hưng",262,1
3646,"Quy Hóa",251,1
3647,"Hạ Trạch",240,1
3648,"Xã Bình Ngọc",278,1
3649," An Thạch",272,1
3650,"Mỹ Thủy",245,1
3651,"Quảng Kim",262,1
3652,"Thượng Hóa",251,1
3653,"Hải Trạch",240,1
3654,"An Thọ",272,1
3655,"Ngân Thủy",245,1
3656,"Xã Hoà Kiến.",278,1
3657,"Hòa Trạch",240,1
3658,"Trọng Hóa",251,1
3659,"Quảng Liên",262,1
3660,"An Xuân",272,1
3661,"Ngư Thủy Bắc",245,1
3662,"Quảng Lưu",262,1
3663,"Hoàn Trạch",240,1
3664,"Trung Hóa",251,1
3665,"Ngư Thủy Nam",245,1
3666,"Thị trấn Đồng Lê",268,1
3667,"Thị trấn Quán Hàu",256,1
3668,"Hưng Trạch",240,1
3669,"Quảng Phú",262,1
3670,"Xuân Hóa",251,1
3671,"Ngư Thủy Trung",245,1
3672,"An Ninh",256,1
3673,"Cao Quảng",268,1
3674,"Quảng Phương",262,1
3675,"Lâm Trạch",240,1
3676,"Yên Hóa",251,1
3677,"Châu Hóa",268,1
3678,"Duy Ninh",256,1
3679,"Phong Thủy",245,1
3680,"Tân Hóa",251,1
3681,"Quản Thạch",262,1
3682,"Liên Trạch",240,1
3683,"Phú Thủy",245,1
3684,"Đồng Hóa",268,1
3685,"Duy Ninh",256,1
3686,"Quảng Thanh",262,1
3687,"Lý Trạch",240,1
3688,"Hải Ninh",256,1
3689,"Sen Thủy",245,1
3690,"Đức Hóa",268,1
3691,"Phường Cẩm An",250,1
3692,"Mỹ Trạch",240,1
3693,"Quảng Tiến",262,1
3694,"Hương Hóa",268,1
3695,"Sơn Thủy",245,1
3696,"Phường Cẩm Châu",250,1
3697,"Hàm Ninh",256,1
3698,"Nam Trạch",240,1
3699,"Quảng Trường",262,1
3700,"Kim Hóa",268,1
3701,"Lương Ninh",256,1
3702,"Tân Thủy",245,1
3703,"Phường Cẩm Nam",250,1
3704,"Nhân Trạch",240,1
3705,"Quảng Tùng",262,1
3706,"Thái Thủy",245,1
3707,"Phường Cẩm Phô",250,1
3708,"Lâm Hóa",268,1
3709,"Tân Ninh",256,1
3710,"Quảng Xuân",262,1
3711,"Phú Trạch",240,1
3712,"Thanh Thủy",245,1
3713,"Trường Sơn",256,1
3714,"Phường Cửa Đại",250,1
3715,"Lê Hóa",268,1
3716,"Hiền Ninh",262,1
3717,"Phú Định",240,1
3718,"Mai Hóa",268,1
3719,"Phường Minh An",250,1
3720,"Trường Xuân",256,1
3721,"Trường Thủy",245,1
3722,"Phúc Trạch",240,1
3723,"Văn Thủy",245,1
3724,"Nam Hóa",268,1
3725,"Phường Sơn Phong",250,1
3726,"Vạn Ninh",256,1
3727,"Phường Ba Đồn",275,1
3728,"Sơn Trạch",240,1
3729,"Phường Tân An",250,1
3730,"Ngư Hóa",268,1
3731,"Vĩnh Ninh",256,1
3732,"Phường Quảng Phong",275,1
3733,"Xuân Thủy",245,1
3734,"Sơn Lộc",240,1
3735,"Phường Thanh Hà",250,1
3736,"Phong Hóa",268,1
3737,"Võ Ninh",256,1
3738,"Phường Quảng Phúc",275,1
3739,"Tân Trạch",240,1
3740,"Bảo Ninh",281,1
3741,"Xuân Ninh",256,1
3742,"Cẩm Hà",250,1
3743,"Phường Quảng Thọ",275,1
3744,"Sơn Hóa",268,1
3745,"Đức Ninh",281,1
3746,"Tây Trạch",240,1
3747,"Tân Hóa",256,1
3748,"Phường Quảng Thuận",275,1
3749,"Thạch Hóa",268,1
3750,"Cẩm Kim",250,1
3751,"Thanh Trạch",240,1
3752,"Lộc Ninh",281,1
3753,"Quảng Hải",275,1
3754,"Cẩm Thanh",250,1
3755,"Thanh Hóa",268,1
3756,"Nghĩa Ninh",281,1
3757,"Thượng Trạch",240,1
3758,"Thị trấn Lâm",210,1
3759,"Tân Hiệp",250,1
3760,"Thanh Thạch",268,1
3761,"Quảng Hòa",275,1
3762,"Yên Bằng",210,1
3763,"Trung Trạch",240,1
3764,"Quang Phú",281,1
3765,"Thuận Hóa",268,1
3766,"Quảng Tân",275,1
3767,"Phường Điện Nam Đông",264,1
3768,"Vạn Trạch",240,1
3769,"Yên Bình",210,1
3770,"Thuận Đức",281,1
3771,"Quảng Lộc",275,1
3772,"Tiến Hóa",268,1
3773,"Phường Điện Nam Trung",264,1
3774,"Xuân Trạch",240,1
3775,"PhườngHải Đình",281,1
3776,"Yên Chính",210,1
3777,"Quảng Minh",275,1
3778,"Phường Điện Ngọc",264,1
3779,"Văn Hóa",268,1
3780,"PhườngBắc Lý",281,1
3781,"Yên Cường",210,1
3782,"Phường Vĩnh Điện",264,1
3783,"Quảng Sơn",275,1
3784,"Phường An Mỹ",253,1
3785,"PhườngBắc Nghĩa",281,1
3786,"Yên Đồng",210,1
3787,"Thị trấn Trà My",260,1
3788,"Phường An Phú",253,1
3789,"Điện Hòa",264,1
3790,"Quảng Thủy",275,1
3791,"PhườngĐồng Mỹ",281,1
3792,"Yên dương",210,1
3793,"Trà Bụi",260,1
3794,"Phường An Sơn",253,1
3795,"Quảng Tiên",275,1
3796,"Điện Hồng",264,1
3797,"Yên Hồng",210,1
3798,"Trà Dương",260,1
3799,"PhườngĐồng Phú",281,1
3800,"Điện Minh",264,1
3801,"Phường An Xuân",253,1
3802,"Quảng Trung",275,1
3803,"Yên Hưng",210,1
3804,"PhườngĐồng Sơn",281,1
3805,"Trà Đốc",260,1
3806,"Điện Phong",264,1
3807,"p. Hòa Hương",253,1
3808,"Quảng Văn",275,1
3809,"PhườngĐức Ninh Đông",281,1
3810,"Yên Khang",210,1
3811,"Trà Đông",260,1
3812,"Điện Phong",264,1
3813,"Phường Hòa Thuận",253,1
3814,"PhườngHải Thành",281,1
3815,"Trà Giác",260,1
3816,"Yên Khánh",210,1
3817,"Thị trấn Nam Phước",287,1
3818,"Điện Phước",264,1
3819,"Phường Phước Hòa",253,1
3820,"Trà Giáp",260,1
3821,"Yên Lộc",210,1
3822,"Duy Châu",287,1
3823,"PhườngNam Lý",281,1
3824,"Phường Tân Thạnh",253,1
3825,"Điện Phương",264,1
3826," Yên Lợi",210,1
3827,"PhườngPhú Hải",281,1
3828,"Trà Giang",260,1
3829,"Duy Hải",287,1
3830,"Điện Quang",264,1
3831,"Phường Trường Xuân",253,1
3832,"Trà Ka",260,1
3833,"Duy Hòa",287,1
3834,"Yên Lương",210,1
3835,"Tam Thăng",253,1
3836,"Điện Thắng Bắc",264,1
3837,"Thị trấn Ái Nghĩa",282,1
3838,"Yên Minh",210,1
3839,"Trà Kót",260,1
3840,"Duy Nghĩa",287,1
3841,"Đại Đồng",282,1
3842,"Điện Thắng Nam",264,1
3843,"Tam Thanh",253,1
3844,"Yên Mỹ",210,1
3845,"Trà Nú",260,1
3846,"Duy Phú",287,1
3847,"Tam Kỳ",253,1
3848,"Điện Thắng Trung",264,1
3849,"Đại Chánh",282,1
3850,"Duy Phước",287,1
3851,"Trà Sơn",260,1
3852,"Yên Nghĩa",210,1
3853,"Tam Phú",253,1
3854,"Điện Thọ",264,1
3855,"Đại Cường",282,1
3856," Yên Nhân",210,1
3857,"Duy Sơn",287,1
3858,"Trà Tân",260,1
3859,"Điện Tiến",264,1
3860,"Tam Ngọc",253,1
3861,"Đại Hiệp",282,1
3862,"Duy Tân",287,1
3863," Yên Ninh",210,1
3864,"Điện Trung",264,1
3865,"Đại Hồng",282,1
3866,"Thị trấn Tân An",270,1
3867,"Thị trấn Hai Riêng",258,1
3868,"Duy Thành",287,1
3869,"Yên Phong",210,1
3870,"Phường Điện An",264,1
3871,"Đức Bình Đông",258,1
3872,"Đại Hưng",282,1
3873,"Bình Lâm",270,1
3874,"Yên Phú",210,1
3875,"Duy Thu",287,1
3876,"Phường Điện Dượng",264,1
3877,"Đại Lãnh",282,1
3878,"Bình Sơn",270,1
3879,"Đức Bình Tây",258,1
3880,"Duy Trinh",287,1
3881,"Yên Phúc",210,1
3882,"Hiệp Thuận",270,1
3883,"Ea Bá",258,1
3884,"Đại Minh",282,1
3885,"Phường Điện Nam Bắc",264,1
3886,"Yên Phương",210,1
3887,"Duy Trung",287,1
3888,"Phước Gia",270,1
3889,"Ea Lâm",258,1
3890,"Đại Nghĩa",282,1
3891,"Thị trấn Thạnh Mỹ",294,1
3892,"Yên Quang",210,1
3893,"Duy Vinh",287,1
3894,"Cà Dy",294,1
3895,"Ea Bar",258,1
3896,"Phước Trà",270,1
3897,"Đại Phong",282,1
3898,"Yên Tân",210,1
3899,"Quế Lộc",305,1
3900,"Đại Quang",282,1
3901,"Ea Bia",258,1
3902," Chà Vàl",294,1
3903,"Quế Lưu",270,1
3904,"Quế Trung",305,1
3905,"Yên Thành",210,1
3906,"Đại Sơn",282,1
3907,"Quế Thọ",270,1
3908,"Ea Ly",258,1
3909,"La Dêê ",294,1
3910,"Quế Ninh",305,1
3911,"Yên Thắng",210,1
3912,"Sông Trà",270,1
3913,"La Êê ",294,1
3914,"Đại Tân",282,1
3915,"Ea Trol",258,1
3916,"Yên Thọ",210,1
3917,"Quế Phước",305,1
3918,"Sơn Giang",258,1
3919,"Đại Thắng",282,1
3920,"Thăng Phước",270,1
3921,"Tà Bhing",294,1
3922,"Yên Tiến",210,1
3923,"Quế Lâm",305,1
3924,"Hiệp Hòa",270,1
3925,"Đại Thạnh",282,1
3926,Zuôich,294,1
3927,"Sông Hinh",258,1
3928,"Yên Trị",210,1
3929,"Sơn Viên",305,1
3930,"Quế Bình",270,1
3931,"Phước Ninh",305,1
3932,"Yên Trung",210,1
3933,"Đắc Pre",294,1
3934,"Đại An",282,1
3935,"Trà Cang",301,1
3936,"Thị trấn Prao",277,1
3937," Yên xá",210,1
3938,"Đắc Pring",294,1
3939,"Đại Hòa",282,1
3940,"A Rooi",277,1
3941,"Trà Don",301,1
3942,"Thị trấn Hà Lam",323,1
3943,"Tà Pơơ ",294,1
3944,"Bình Dương",323,1
3945,"A Ting",277,1
3946,"Trà Dơn",301,1
3947,"Thị trấn Phú Thịnh",335,1
3948,"Tiên An",313,1
3949," Chơ Chun",294,1
3950,"Tam An",335,1
3951,"Trà Leng",301,1
3952,"Bình Giang",323,1
3953,Ba,277,1
3954,"Thị trấn Tiên Kỳ",313,1
3955,"Đắk Tôi",294,1
3956," Tiên Cẩm",313,1
3957,"Trà Linh",301,1
3958,"Bình Nguyên",323,1
3959,"Tam Đại",335,1
3960,"Jơ Ngây",277,1
3961,"A Nông",328,1
3962,"Ka Dăng",277,1
3963,"Bình Phục",323,1
3964,"Tiên Cảnh",313,1
3965,"Tam Dân",335,1
3966,"Trà Mai",301,1
3967,"A Tiêng",328,1
3968,"Mà Cooi",277,1
3969,"Trà Nam",301,1
3970,"Bình Triều",323,1
3971,"Tam Đàn",335,1
3972,"Tiên Châu",313,1
3973,"A Vương",328,1
3974,"Tiên Hà ",313,1
3975,"Sông Kôn",277,1
3976,"Trà Tập",301,1
3977,"Tam Lãnh",335,1
3978,"Bình Đào",323,1
3979,"A Xan",328,1
3980,"Tiên Hiệp",313,1
3981,"Bình Minh",323,1
3982,"Tam Lộc",335,1
3983,"Trà Vân",301,1
3984,"Tà Lu",277,1
3985,"Bha Lê",328,1
3986," Tiên Lãnh",313,1
3987,"Trà Vinh",301,1
3988,"Bình Lãnh",323,1
3989,"Tam Phước",335,1
3990,Tư,277,1
3991,"Tiên Lập",313,1
3992,Ch'ơm,328,1
3993,"Bình Trị",323,1
3994,"Za Hung",277,1
3995,"Phú Ninh ",335,1
3996,Dang,328,1
3997,"Tiên Lộc",313,1
3998,"Thị trấn Núi Thành",319,1
3999,"Bình Định Bắc",323,1
4000,"Tam Thái",335,1
4001,"Tam Xuân 1",319,1
4002,"Ga Ri",328,1
4003,"Tiên Mỹ",313,1
4004,"Thị trấn Châu Ổ",257,1
4005," Bình Định Nam",323,1
4006,"Tam Thành",335,1
4007,"Tiên Ngọc",313,1
4008,Lăng,328,1
4009,"Xã Bình Long",257,1
4010,"Tam Xuân 2",319,1
4011,"Bình Quý",323,1
4012,"Tam Vinh",335,1
4013,Tr'Hy,328,1
4014,"Tiên Phong",313,1
4015,"Tam Tiến",319,1
4016,"Xã Bình Hiệp",257,1
4017,"Bình Phú",323,1
4018,"Tiên Sơn",313,1
4019,"Xã Bình Chương",257,1
4020,"Tam Sơn",319,1
4021,"Quế Châu",339,1
4022,"Bình Chánh",323,1
4023,"Xã Tịnh Minh",263,1
4024,"Xã Bình Mỹ",257,1
4025,"Quế Cường",339,1
4026,"Tiên Thọ",313,1
4027,"Tam Thạnh",319,1
4028,"Bình Tú",323,1
4029,"Xã Tịnh Bắc",263,1
4030,"Quế Hiệp",339,1
4031,"Tam Anh Bắc",319,1
4032,"Xã Bình Thới",257,1
4033,"Xã Tịnh Sơn",263,1
4034,"Bình Sa",323,1
4035,"Thị trấn Sông Vệ",267,1
4036,"Quế Minh",339,1
4037,"Xã Bình Chánh",257,1
4038,"Tam Anh Nam",319,1
4039,"Xã Tịnh Trà",263,1
4040,"Bình Hải",323,1
4041,"Thị trấn La Hà",267,1
4042,"Xã Bình Thạnh",257,1
4043,"Tam Hòa",319,1
4044,"Quế Phú",339,1
4045,"Bình Quế",323,1
4046,"Xã Nghĩa Thắng",267,1
4047,"Xã Tịnh Hà",263,1
4048,"Xã Bình Đông",257,1
4049,"Tam Hiệp",319,1
4050,"Quế Thuận",339,1
4051,"Xã Tịnh Bình",263,1
4052," Bình An",323,1
4053,"Xã Nghĩa Thuận",267,1
4054,"Tam Hải",319,1
4055,"Quế Xuân 1",339,1
4056,"Xã Bình Thuận",257,1
4057,"Bình Trung",323,1
4058,"Xã Tịnh Phong",263,1
4059,"Xã Nghĩa Kỳ",267,1
4060,"Quế Xuân 2",339,1
4061,"Tam Giang",319,1
4062,"Xã Bình Phước",257,1
4063,"Xã Nghĩa Điền",267,1
4064,"Bình Nam",323,1
4065,"Xã Tịnh Thọ",263,1
4066,"Tam Quang",319,1
4067,"Quế Phong",339,1
4068,"Xã Bình Trị",257,1
4069,"Xã Nghĩa Trung",267,1
4070,"Xã Tịnh Giang",263,1
4071,"Tam Nghĩa",319,1
4072,"Xã Bình Dương",257,1
4073,"Quế Long",339,1
4074,"Phường Nguyễn Nghiêm",292,1
4075,"Xã Tịnh Đông",263,1
4076,"Xã Nghĩa Thương",267,1
4077,"Tam Mỹ Đông",319,1
4078,"Xã Bình Trung",257,1
4079,"Phường Trần Hưng Đạo",292,1
4080,"Thị trấn Đông Phú",339,1
4081,"Xã Nghĩa Phương",267,1
4082,"Xã Tịnh Hiệp",263,1
4083,"Tam Mỹ Tây",319,1
4084,"Xã Bình Minh",257,1
4085,"Phường Lê Hồng Phong",292,1
4086,"Hương An",339,1
4087,"Xã Nghĩa Mỹ",267,1
4088,"Thị trấn Chợ Chùa",273,1
4089,"Phường Trần Phú",292,1
4090,"Tam Trà",319,1
4091,"Xã Bình Nguyên",257,1
4092,"Phú Thọ",339,1
4093,"Xã Hành Đức",273,1
4094,"Xã Nghĩa Hiệp",267,1
4095,"Phường Chánh Lộ",292,1
4096,"Quế An",339,1
4097,"Xã Bình Hải",257,1
4098,"Xã Hành Thuận",273,1
4099,"Xã Nghĩa Hoà",267,1
4100,"Xã Phổ Thạnh",285,1
4101,"Phường Nghĩa Lộ",292,1
4102,"Xã Bình Hoà",257,1
4103,"Xã Nghĩa Lâm",267,1
4104,"Xã Phổ Khánh",285,1
4105,"Xã Hành Phước",273,1
4106,"Thị trấn Mộ đức",279,1
4107,"Xã Bình Tân",257,1
4108,"Phường Nghĩa Chánh",292,1
4109,"Xã Nghĩa Sơn",267,1
4110,"Xã Phổ Vinh",285,1
4111,"Xã Hành Minh",273,1
4112,"Xã Đức Thắng",279,1
4113,"Xã B.Thanh Đông",257,1
4114,"Phường Quảng Phú",292,1
4115,"Xã Hành Thịnh",273,1
4116,"Xã Đức Phong",279,1
4117,"Xã Nghĩa Thọ",267,1
4118,"Xã Phổ Quang",285,1
4119,"Phường Trương Quang Trọng",292,1
4120,"Xã B.Thanh Tây",257,1
4121,"Xã Đức Thạnh",279,1
4122,"Xã Hành Trung",273,1
4123,"Xã Phổ Minh",285,1
4124,"Thị trấn Khâm Đức ",345,1
4125,"Xã Bình Phú",257,1
4126,"Xã Nghĩa Dõng",292,1
4127,"Xã Đức Chánh",279,1
4128,"Xã Hành Dũng",273,1
4129,"Phước Chánh",345,1
4130,"Xã Phổ Văn",285,1
4131,"Xã Nghĩa Dũng",292,1
4132,"Xã Bình Châu",257,1
4133,"Phước Công",345,1
4134,"Xã Phổ Thuận",285,1
4135,"Xã Đức Nhuận",279,1
4136,"Xã Hành Thiện",273,1
4137," Xã Bình Khương",257,1
4138,"Xã Tịnh Ấn Tây",292,1
4139,"Xã Hành Tín Tây",273,1
4140,"Xã Đức Lân",279,1
4141,"Phước Đức",345,1
4142,"Xã Phổ Ninh",285,1
4143,"Xã Tịnh An",292,1
4144,"Xã Bình An",257,1
4145,"Xã Đức Hoà",279,1
4146,"Phước Hiệp",345,1
4147,"Xã Hành Nhân",273,1
4148,"Xã Phổ Hoà",285,1
4149,"Xã Tịnh Châu",292,1
4150,"Xã Phổ Cường",285,1
4151,"Xã Đức Lợi",279,1
4152,"Xã Hành Tín Đông",273,1
4153,"Phước Hòa",345,1
4154,"Xã Trà Thanh",322,1
4155,"Xã Tịnh Long",292,1
4156,"Xã Đức Tân",279,1
4157,"Xã Trà Quân",322,1
4158,"Xã Phổ An",285,1
4159,"Phước Kim",345,1
4160,"Xã Tịnh Thiện",292,1
4161,"Xã Sơn Tân",302,1
4162,"Phước Lộc",345,1
